Time, Value
05/01/21 22:40:00, 17.51078861
05/01/21 23:00:00, 17.42028278
05/01/21 23:20:00, 17.19087656
05/01/21 23:40:00, 17.12560574
06/01/21 00:00:00, 17.08101882
06/01/21 00:20:00, 16.95150882
06/01/21 00:40:00, 16.81797114
06/01/21 01:00:00, 16.79329231
06/01/21 01:20:00, 16.68501551
06/01/21 01:40:00, 16.5648343
06/01/21 02:00:00, 16.45977427
06/01/21 02:20:00, 16.30190628
06/01/21 02:40:00, 16.21666697
06/01/21 03:00:00, 16.09282843
06/01/21 03:20:00, 16.00082385
06/01/21 03:40:00, 15.90758283
06/01/21 04:00:00, 15.78862122
06/01/21 04:20:00, 15.67659665
06/01/21 04:40:00, 15.56788166
06/01/21 05:00:00, 15.46236393
06/01/21 05:20:00, 15.33680439
06/01/21 05:40:00, 15.22255093
06/01/21 06:00:00, 15.09680923
06/01/21 06:20:00, 14.98111728
06/01/21 06:40:00, 14.93074707
06/01/21 07:00:00, 14.79104873
06/01/21 07:20:00, 14.70198452
06/01/21 07:40:00, 14.68668947
06/01/21 08:00:00, 14.55062188
06/01/21 08:20:00, 14.3245954
06/01/21 08:40:00, 14.38419789
06/01/21 09:00:00, 14.20632585
06/01/21 09:20:00, 14.00051632
06/01/21 09:40:00, 13.87693422
06/01/21 10:00:00, 13.97301725
06/01/21 10:20:00, 13.84663971
06/01/21 10:40:00, 13.76230157
06/01/21 11:00:00, 13.47671151
06/01/21 11:20:00, 13.47331167
06/01/21 11:40:00, 13.31755927
06/01/21 12:00:00, 13.19249313
06/01/21 12:20:00, 13.30038312
06/01/21 12:40:00, 13.15958358
06/01/21 13:00:00, 13.15921938
06/01/21 13:20:00, 12.92445287
06/01/21 13:40:00, 13.02821904
06/01/21 14:00:00, 12.79624815
06/01/21 14:20:00, 12.64555488
06/01/21 14:40:00, 12.7171335
06/01/21 15:00:00, 12.62051532
06/01/21 15:20:00, 12.40034455
06/01/21 15:40:00, 12.31635447
06/01/21 16:00:00, 12.02423667
06/01/21 16:20:00, 12.06777176
06/01/21 16:40:00, 11.92688932
06/01/21 17:00:00, 11.80037043
06/01/21 17:20:00, 11.922542
06/01/21 17:40:00, 12.06384474
06/01/21 18:00:00, 11.79534878
06/01/21 18:20:00, 11.64963557
06/01/21 18:40:00, 11.44119913
06/01/21 19:00:00, 11.33921931
06/01/21 19:20:00, 11.30612854
06/01/21 19:40:00, 11.6410809
06/01/21 20:00:00, 11.27322266
06/01/21 20:20:00, 11.07850501
06/01/21 20:40:00, 11.55727326
06/01/21 21:00:00, 11.2306606
06/01/21 21:20:00, 10.97447759
06/01/21 21:40:00, 10.85680086
06/01/21 22:00:00, 11.29193463
06/01/21 22:20:00, 10.74348457
06/01/21 22:40:00, 11.13498418
06/01/21 23:00:00, 10.74637863
06/01/21 23:20:00, 10.97457347
06/01/21 23:40:00, 10.5842717
07/01/21 00:00:00, 10.67384185
07/01/21 00:20:00, 10.76971117
07/01/21 00:40:00, 10.52224244
07/01/21 01:00:00, 10.54538008
07/01/21 01:20:00, 10.50401814
07/01/21 01:40:00, 10.93710451
07/01/21 02:00:00, 10.42812244
07/01/21 02:20:00, 10.49964342
07/01/21 02:40:00, 10.39946067
07/01/21 03:00:00, 10.33941124
07/01/21 03:20:00, 10.70041571
07/01/21 03:40:00, 10.5726728
07/01/21 04:00:00, 10.32253872
07/01/21 04:20:00, 10.90388027
07/01/21 04:40:00, 10.60766913
07/01/21 05:00:00, 10.81067682
07/01/21 05:20:00, 10.36912795
07/01/21 05:40:00, 10.40550804
07/01/21 06:00:00, 10.76331009
07/01/21 06:20:00, 10.91717469
07/01/21 06:40:00, 10.46067467
07/01/21 07:00:00, 10.89032198
07/01/21 07:20:00, 10.64342076
07/01/21 07:40:00, 10.64411706
07/01/21 08:00:00, 10.62493704
07/01/21 08:20:00, 10.59781523
07/01/21 08:40:00, 10.86480655
07/01/21 09:00:00, 10.83525218
07/01/21 09:20:00, 10.45793313
07/01/21 09:40:00, 10.79531853
07/01/21 10:00:00, 10.91624487
07/01/21 10:20:00, 10.68221035
07/01/21 10:40:00, 10.75229463
07/01/21 11:00:00, 11.22754043
07/01/21 11:20:00, 11.28229264
07/01/21 11:40:00, 11.15707921
07/01/21 12:00:00, 10.77984422
07/01/21 12:20:00, 11.26830612
07/01/21 12:40:00, 11.44786371
07/01/21 13:00:00, 11.04395268
07/01/21 13:20:00, 11.51309852
07/01/21 13:40:00, 11.37983445
07/01/21 14:00:00, 11.14809572
07/01/21 14:20:00, 11.36373129
07/01/21 14:40:00, 11.70115359
07/01/21 15:00:00, 11.7122776
07/01/21 15:20:00, 11.47888029
07/01/21 15:40:00, 11.47377747
07/01/21 16:00:00, 11.6343528
07/01/21 16:20:00, 12.02246465
07/01/21 16:40:00, 11.87038669
07/01/21 17:00:00, 12.21472605
07/01/21 17:20:00, 11.89087996
07/01/21 17:40:00, 12.25764711
07/01/21 18:00:00, 12.1921613
07/01/21 18:20:00, 12.52434892
07/01/21 18:40:00, 12.60698221
07/01/21 19:00:00, 12.40614306
07/01/21 19:20:00, 12.49448334
07/01/21 19:40:00, 12.68406233
07/01/21 20:00:00, 12.55523927
07/01/21 20:20:00, 12.824444
07/01/21 20:40:00, 12.83447071
07/01/21 21:00:00, 12.97144251
